claim,rating,url,title,sub-category,main-category,date
"In March 2017, President Trump signed an executive order allocating payments of more than $4,000 to everyone over 65.",False,https://www.snopes.com/fact-check/trump-checks-to-retirees/,"Is President Trump Sending $4,106 to Everyone Over Age 65?",Junk News,Fact Check,3 March 2017
Vice President Mike Pence is creating a 'Department of Anti-Witchcraft' to safeguard religious liberty.,False,https://www.snopes.com/fact-check/pence-anti-witchcraft/,Mike Pence Promises to Create the Department of Anti-Witchcraft?,Junk News,Fact Check,3 March 2017
Female praying mantises always eat the heads of their mates after copulating. ,False,https://www.snopes.com/fact-check/preymates/,Does a Female Praying Mantis Always Eat Her Mate’s Head?,Critter Country,Fact Check,31 October 1999
An image shows two Disney animated characters sharing the studio's first same-sex kiss.,Mixture,https://www.snopes.com/fact-check/disney-gay-kiss/,Does a Disney Cartoon Feature the Studio’s First Gay Kiss?,Entertainment,Fact Check,3 March 2017
Congresswoman Ateesha Nubbins pushed for a bill that would establish an upper-age voting limit.,False,https://www.snopes.com/fact-check/congresswoman-ateesha-nubbins/,Did Congresswoman Ateesha Nubbins Put an Upper-Age Limit on Voting?,Junk News,Fact Check,10 July 2018
"The University of Louisville Hospital confirmed the deaths of 16 people from a rare strain of the ""HR3211 virus.""",False,https://www.snopes.com/fact-check/deadly-hr3211-virus-louisville-kentucky/,"Did an Outbreak of a Deadly ‘HR3211 Virus’ Occur in Louisville, Kentucky?",Junk News,Fact Check,9 July 2018
The Department of Health and Human Services requested that funding for the Ryan White HIV/AIDS Program be used for detainment of immigrant children.,True,https://www.snopes.com/fact-check/hiv-treatment-funds-immigrants/,Are Federal HIV Treatment Funds Being Used for Immigrant Internment?,Politics,Fact Check,13 July 2018
MAPs (Minor Attracted Persons) created a pride flag,False,https://www.snopes.com/fact-check/maps-pride-flag/,Does This Image Represent a ‘MAPs Pride Flag’?,Politics,Fact Check,14 July 2018
"A new U.S. Citizenship and Immigration Services task force is charged with identifying naturalized citizens who cheated on their applications and seeking the revocation of their citizenship, a process known as ""denaturalization.""",True,https://www.snopes.com/fact-check/denaturalization-task-force/,Has the Trump Administration Launched an Immigrant ‘Denaturalization’ Task Force?,Politics,Fact Check,12 July 2018
A viral video shows George Lopez urinating on President Donald Trump's star on the Hollywood Walk of Fame in July 2018.,False,https://www.snopes.com/fact-check/george-lopez-trump-hollywood/,Did Comedian George Lopez Urinate on Donald Trump’s Hollywood Star?,Entertainment,Fact Check,13 July 2018
Pope Francis said that it was 'better to be an atheist than a bad Catholic.',Mixture,https://www.snopes.com/fact-check/pope-francis-bad-catholics/,Did Pope Francis Say It Was Better to Be an Atheist Than a Bad Catholic?,Politics,Fact Check,28 February 2017
President Trump has signed a bill lowering the age of sexual consent to 13.  ,False,https://www.snopes.com/fact-check/obama-lowers-sexual-consent-13/,Trump Signs Law to Lower the Age of Consensual Sex to 13?,Junk News,Fact Check,24 November 2015
"During pregnancy, if the mother suffers organ damage, the baby in the womb sends stem cells to repair the damaged organ.",Mostly True,https://www.snopes.com/fact-check/fetus-can-send-stem-cells-repair-mothers-damaged-organs/,Can a Fetus Send Its Own Stem Cells to Repair Its Mother’s Damaged Organs?,Science,Fact Check,8 December 2016
"The ""Unmasking Antifa Act"" has made it illegal to join ""Antifa"" groups.",Mostly False,https://www.snopes.com/fact-check/law-bans-antifa/,Did HR 6054 Make It Illegal to Join ‘Antifa’?,Politics,Fact Check,16 July 2018
A photograph shows a red blood cell on the tip of a needle.,Mixture,https://www.snopes.com/fact-check/red-blood-cell-tip-needle/,Is This a Red Blood Cell on the Tip of a Needle?,Fauxtography,Fact Check,
"The United States Holocaust Memorial Museum in Washington, D.C. has a display listIng off ""early warning signs"" of an encroaching fascist government.",Mixture,https://www.snopes.com/fact-check/holocaust-museum-warning-signs-fascism/,Did a Holocaust Museum Display a Poster Listing ‘Early Warning Signs of Fascism’?,Politics,Fact Check,1 March 2017
"Due to a shortage of men, Iceland will pay $5,000 per month to immigrants who marry Icelandic women.",False,https://www.snopes.com/fact-check/iceland-pays-immigrants-to-marry-icelandic-women/,"Does Iceland Pay $5,000 Per Month to Immigrants Who Marry Icelandic Women?",Junk News,Fact Check,15 September 2016
Several brands of baby wipes available in the U.S. were recalled in 2017 because they pose a risk of serious infection.,False,https://www.snopes.com/fact-check/baby-wipes-recall/,Were Several Brands of Baby Wipes Recalled in 2017?,Medical,Fact Check,1 March 2017
"Democrats Bernie Sanders, Keith Ellison, Debbie Wasserman Schultz, and Nancy Pelosi refused to stand and clap for Navy SEAL widow Carryn Owens during a presidential speech.",False,https://www.snopes.com/fact-check/democrats-stand-seal-widow/,Did Democrats Refuse to Stand for a Navy SEAL’s Widow?,Politics,Fact Check,1 March 2017
A 7-year-old girl was flown to China to receive breast implants for her birthday.,False,https://www.snopes.com/fact-check/7-year-old-implants/,Did a Seven-Year-Old Girl Get Breast Implants?,Junk News,Fact Check,1 March 2017
"President Trump's sons were detained at a Canadian airport due to their alleged ties to a ""fascist dictator.""",False,https://www.snopes.com/fact-check/trumps-sons-detained-vancouver-airport/,Were President Donald Trump’s Sons Detained at Vancouver Airport over Ties with a Fascist Dictator?,Junk News,Fact Check,1 March 2017
There is a demonstrable link between marijuana legalization and an increase in violent crime.,False,https://www.snopes.com/fact-check/marijuana-legalization-violent-crime/,Is Marijuana Legalization Linked to Increased Violent Crime?,Politics,Fact Check,
Target's stock crashed because of its transgender bathroom policy.,False,https://www.snopes.com/fact-check/targets-stock-transgender-bathroom-policy/,Did Target’s Stock ‘Crash’ Due to Their Transgender Bathroom Policy?,Uncategorized,Fact Check,
A photograph shows accused Russian spy Mariia Butina in an Oval Office meeting with President Trump.,False,https://www.snopes.com/fact-check/accused-russian-spy-mariia-butina-photographed-oval-office/,Was Accused Russian Spy Mariia Butina Photographed in the Oval Office?,Fauxtography,Fact Check,17 July 2018
Boys rescued after being trapped in a cave for weeks preferred to return there rather than meet with President Trump.,False,https://www.snopes.com/fact-check/cave-rescue-trump-meet/,Did Rescued Thai Boys Opt to Return to Cave Rather Than Meet with Trump?,Junk News,Fact Check,16 July 2018
"During an interview Sarah Palin asked, ""What has NATO ever done for us? Where were they in World War II, when America defeated the Nazis.”",False,https://www.snopes.com/fact-check/sarah-palin-nato-quote/,Did Sarah Palin Bash NATO Allies for Not Helping During World War II?,Junk News,Fact Check,18 July 2018
A man named Shawn Kilums was arrested in Florida for tranquilizing and raping alligators.,False,https://www.snopes.com/fact-check/alligator-rape-arrest/,Was a Florida Man Arrested for Tranquilizing and Raping Alligators in the Everglades?,Junk News,Fact Check,18 July 2018
Republican U.S. representatives implemented a new rule that shields them from prosecution.,Mixture,https://www.snopes.com/fact-check/house-shield-from-prosecution/,Did House Republicans Pass a Rule Shielding Themselves from Prosecution?,Politics,Fact Check,26 February 2017
George Soros was arrested and charged with hate crimes against America.,False,https://www.snopes.com/fact-check/george-soros-arrested/,Was George Soros Arrested for ‘Hate Crimes Against America’?,Junk News,Fact Check,26 February 2017
An American chiropractor is developing a labial glue as a menstrual alternative to tampons and sanitary napkins.,Unproven,https://www.snopes.com/fact-check/mensez/,Is Mensez Menstrual Glue a Real Product?,Medical,Fact Check,27 February 2017
"A new ""finger chop"" challenge is spreading on social media in protest of President Trump.",False,https://www.snopes.com/fact-check/finger-chop-challenge/,Finger Chop Challenge,Junk News,Fact Check,
Chick-fil-A president Dan Cathy announced that the chain would oppose blacks as a marketing ploy.,False,https://www.snopes.com/fact-check/chick-fil-a-blacks/,Did Chick-fil-A President Dan Cathy Say ‘We Don’t Like the Blacks Either’?,Junk News,Fact Check,9 November 2013
"Seth Rogen, Bette Midler, and other Hollywood ""liberal heroes"" were arrested during an Oscar party drug raid.",False,https://www.snopes.com/fact-check/liberals-arrested-oscar-drug-raid/,Were Seven Hollywood ‘Liberal Heroes’ Arrested During an Oscar Party Drug Raid?,Junk News,Fact Check,27 February 2017
A lack of media attention regarding a $12 billion reduction to the national debt during President Trump’s first month in office is attributable to biased news coverage.,Mixture,https://www.snopes.com/fact-check/media-silence-national-debt-trump/,‘Media Silence’ on $12B Reduction to the National Debt During Trump’s First Month?,Politics,Fact Check,27 February 2017
NRA president Jim Porter declared that 'it's only a matter of time before we can own colored people again.',False,https://www.snopes.com/fact-check/nra-president-jim-porter-matter-time-can-colored-people/,NRA President Jim Porter: ‘It’s Only a Matter of Time Before We Can Own Colored People Again’?,Uncategorized,Fact Check,7 May 2013
"Sweden was ""rocked"" by a massive terrorist attack in February 2017.",False,https://www.snopes.com/fact-check/sweden-massive-terror-attack/,Was Sweden ‘Rocked’ by a ‘Massive Terror Attack’ in February 2017?,Uncategorized,Fact Check,28 February 2017
"In the first 45 days of 2017, 179 children went missing in the state of Indiana.",Mixture,https://www.snopes.com/fact-check/179-kids-missing-indiana-2017/,Did 179 Children Go Missing  in Indiana in the First 47 Days of 2017?,Crime,Fact Check,28 February 2017
Children who watch at least 30 minutes of “Peppa Pig” per day have a 56 percent higher probability of developing autism.,False,https://www.snopes.com/fact-check/peppa-pig-causes-autism/,Does Peppa Pig Cause Autism?,Medical,Fact Check,21 October 2016
"Trump strategist Stephen Bannon defended spousal abuse with the statement, ""Nobody can blame you for beating your wife if it's out of love.""",False,https://www.snopes.com/fact-check/stephen-bannon-nobody-can-blame-you/,Stephen Bannon: ‘Nobody Can Blame You for Beating Your Wife If It’s Out of Love’?,Junk News,Fact Check,27 August 2016
,,https://www.snopes.com/ap/2018/08/13/omarosa-says-secretly-taped-firing-plays-audio/,"Omarosa Says She Secretly Taped Her Firing, Plays Audio",Controversy,Associated Press,13 August 2018
,,https://www.snopes.com/ap/2018/08/13/toxins-turning-dozens-public-water-systems/,Toxins Turning Up in Dozens of Public Water Systems,Medical,Associated Press,13 August 2018
,,https://www.snopes.com/ap/2018/08/13/omarosa-releases-another-recording-threatens-say/,"Omarosa Releases Another Recording, Threatens to Say More",Controversy,Associated Press,13 August 2018
,,https://www.snopes.com/ap/2018/08/13/residents-split-goose-dispute-long-island-village/,Residents Split in Goose Dispute in Long Island Village,Odd News,Associated Press,13 August 2018
,,https://www.snopes.com/ap/2018/08/13/minnesota-deputies-rescue-women-stranded-unicorn-raft/,Minnesota Deputies Rescue Women Stranded on Unicorn Raft,Odd News,Associated Press,13 August 2018
"A teenager known as the ""Catch Me Outside Girl"" due to an appearance on the 'Dr Phil Show' was arrested for prostitution.",False,https://www.snopes.com/fact-check/catch-me-outside-girl-arrested/,Was the ‘Catch Me Outside Girl’ Arrested for Prostitution?,Junk News,Fact Check,24 February 2017
,,https://www.snopes.com/ap/2018/08/13/name-idris-elba-will-first-black-bond/,"His Name is Idris Elba, But Will He Be First Black Bond?",Entertainment,Associated Press,13 August 2018
Policies that legalize recreational marijuana exacerbate America’s opioid addiction epidemic.,Unproven,https://www.snopes.com/fact-check/legalizing-marijuana-exacerbate-opioid-epidemic/,Will Legalizing Marijuana Exacerbate the United States’ Opioid Epidemic?,Science,Fact Check,23 February 2017
An audio recording features CNN anchor Jake Tapper using racial slurs.,False,https://www.snopes.com/fact-check/audio-jake-tapper-racist-rant/,Did Jake Tapper Go on a Racist Tirade?,Politics,Fact Check,23 February 2017
"Thousands of Marines applied for White House detail after Trump became president, and none applied during President Obama's 8 years in office.",Unproven,https://www.snopes.com/fact-check/marine-white-house-detail/,Did Thousands of Marines Apply for White House Detail After Trump Became President?,Politics,Fact Check,24 February 2017
John McCain solicited campaign contributions from Russia.,Mostly False,https://www.snopes.com/fact-check/mccain-campaign-contributions-russian-government/,Did John McCain Solicit a Campaign Contribution from the Russian Government?,Uncategorized,Fact Check,23 February 2017
Starbucks CEO Howard Schultz was confronted by a shareholder over the company’s support for same-sex marriage.,Mixture,https://www.snopes.com/fact-check/starbucks-same-sex-marriage/,Starbucks and Same-Sex Marriage,Politics,Fact Check,26 March 2015
The U.S.'s leading group of pediatricians issued a strong statement condemning tolerance of gender dysphoria in children.,Mostly False,https://www.snopes.com/fact-check/americas-pediatricians-gender-kids/,American Pediatricians Issue Statement That Transgenderism Is ‘Child Abuse’?,Politics,Fact Check,20 May 2016
The U.S. Supreme Court is deliberating a petition seeking to overturn the results of the 2016 presidential election due to purported Russian interference.,Outdated,https://www.snopes.com/fact-check/scotus-nullify-the-2016-election/,Is the Supreme Court Deciding Whether to Nullify the 2016 Election?,Politics,Fact Check,24 February 2017
"John Hagee, founder of the Cornerstone Church, wants to prosecute women for saying God's name during intercourse.",False,https://www.snopes.com/fact-check/lords-name-in-bed/,Does John Hagee Want to Prosecute Women Who Say God’s Name During Intercourse?,Junk News,Fact Check,18 June 2015
A man died in a meth lab explosion after attempting to light his own flatulence.,False,https://www.snopes.com/fact-check/meth-lab-explosion-gas/,Did a Man Die in a Meth Lab Explosion After Lighting His Farts on Fire?,Junk News,Fact Check,16 February 2016
"Two Democratic Party congressmen were arrested for ""plotting to murder the president.""",False,https://www.snopes.com/fact-check/democratic-congressmen-busted-planning-assassinate-trump/,Were Democratic Congressmen Busted for Planning to Assassinate Trump?,Junk News,Fact Check,24 February 2017
A study performed at the Los Alamos National Laboratory found that millimeter wave body scanners commonly used by airport security can alter your DNA.,False,https://www.snopes.com/fact-check/do-airport-scanners-rip-apart-dna/,Did a Study Prove That Airport Scanners ‘Rip Apart’ Your DNA?,Science,Fact Check,24 February 2017
"A Russian asbestos company placed a seal with the face of President Donald Trump on their product with the note ""Approved by Donald Trump, 45th President of the United States.""",True,https://www.snopes.com/fact-check/russian-asbestos-trump_face/,Did a Russian Asbestos Company Put Trump’s Face on Their Product?,Politics,Fact Check,20 July 2018
,,https://www.snopes.com/ap/2018/08/13/rhode-island-alone-celebrates-victory-day-debate-lingers/,"Rhode Island Alone Celebrates Victory Day, Debate Lingers",Odd News,Associated Press,13 August 2018
,,https://www.snopes.com/ap/2018/08/13/woman-81-busted-870k-heroin-us-mexico-border/,"Woman, 81, Busted with $870K of Heroin at US-Mexico Border",Crime,Associated Press,13 August 2018
,,https://www.snopes.com/ap/2018/08/13/fbi-fires-peter-strzok-wake-anti-trump-text-messages/,FBI Fires Peter Strzok in Wake of Anti-Trump Text Messages,U.S. Politics,Associated Press,13 August 2018
,,https://www.snopes.com/ap/2018/08/13/male-model-convicted-murdering-rival-online-feud/,Male Model Convicted of Murdering Rival After Online Feud,Crime,Associated Press,13 August 2018
,,https://www.snopes.com/ap/2018/08/13/utah-man-sues-mcdonalds-alleging-drink-drugged/,Utah Man Sues McDonald’s Alleging His Drink Was Drugged,Crime,Associated Press,13 August 2018
,,https://www.snopes.com/ap/2018/08/13/trumps-harley-boycott-call-roils-wisconsin-primary/,Trump’s Harley Boycott Call Roils Wisconsin Primary,U.S. Politics,Associated Press,13 August 2018
,,https://www.snopes.com/ap/2018/08/13/former-wwe-star-jim-anvil-neidhart-dies-63/,Former WWE Star Jim ‘The Anvil’ Neidhart Dies at 63,Entertainment,Associated Press,13 August 2018
A cook attempted to poison George Washington by feeding him tomatoes.,False,https://www.snopes.com/fact-check/red-death/,Attempted Tomato Assassination of George Washington,Food,Fact Check,4 February 2013
"A photograph shows four female defense ministers from Norway, Sweden, Netherlands and Germany and a male defense minister from Russia.",Outdated,https://www.snopes.com/fact-check/defense-ministers-photo/,"Are These the Defense Ministers of Norway, Sweden, Netherlands, Germany and Russia?",Fauxtography,Fact Check,24 July 2018
A transcript reproduces '60 Minutes' commentator Andy Rooney's explaining his political views.,Misattributed,https://www.snopes.com/fact-check/andy-rooney-politics/,Andy Rooney’s Political Views,Soapbox,Fact Check,21 April 2003
"Televangelist Pat Robertson said ""staring"" at First Lady Melania Trump could ""cure gays.""",False,https://www.snopes.com/fact-check/pat-robertson-melania-cure/,Did Pat Robertson Say ‘Staring’ at Melania Trump ‘Can Heal Gays’?,Junk News,Fact Check,21 February 2017
"President Trump signed an executive order cutting off welfare to ""deadbeats, drug addicts and scam artists.""",False,https://www.snopes.com/fact-check/trump-restricting-welfare-for-deadbeats/,Did President Trump Sign a Law Restricting Welfare for ‘Deadbeats’?,Junk News,Fact Check,21 February 2017
"A photograph clearly shows White House advisor Stephen Miller using a hand gesture that means ""white power.""",False,https://www.snopes.com/fact-check/stephen-miller-white-power-hand-sign/,Did Stephen Miller Throw a White Power Sign?,Fauxtography,Fact Check,22 February 2017
A photograph show Ivanka Trump with Vladimir Putin and Wendi Murdoch.,False,https://www.snopes.com/fact-check/ivanka-trump-with-vladimir-putin-and-wendi-murdoch/,Does a Photograph Show Ivanka Trump with Vladimir Putin and Wendi Murdoch?,Fauxtography,Fact Check,22 February 2017
President Donald Trump signed an executive order that bars undocumented people from receiving welfare.,False,https://www.snopes.com/fact-check/trump-undocumented-immigrants-welfare/,Did President Trump Sign an Order Barring Undocumented Immigrants from Receiving Welfare?,Junk News,Fact Check,22 February 2017
A new tactic used by abductors and carjackers is to leave a shirt on a windshield to lure women out of their cars.,False,https://www.snopes.com/fact-check/shirt-windshield-carjack/,Are Carjackers Using Discarded Shirts as Bait to Lure Victims?,Crime,Fact Check,22 February 2017
"Actor Bill Murray said in order to teach children about taxes, eat their ice cream.",False,https://www.snopes.com/fact-check/bill-murray-ice-cream-taxes/,Did Bill Murray Recommend Eating Children’s Ice Cream to Teach About Taxes?,Uncategorized,Fact Check,23 February 2017
Tucker Carlson hired an actor to play a protest organizer on his Fox News program.,False,https://www.snopes.com/fact-check/carlson-actor-couldnt-book-organizers/,Did Tucker Carlson Hire an Actor When He Couldn’t Book Protest Organizers?,Uncategorized,Fact Check,
President Trump played golf six times during his first month in office despite frequently criticizing his predecessor's golfing habits.,Mostly True,https://www.snopes.com/fact-check/trump-obama-golf/,Did Trump Golf Six Times After Complaining About Obama’s Golfing Habits?,Politics,Fact Check,23 February 2017
Parents in Texas found a codeine tablet in a sealed canister of Gerber Puffs.,Unproven,https://www.snopes.com/fact-check/gerber-puffs/,Did a Parent Find Codeine in Her Child’s Gerber Puffs?,Uncategorized,Fact Check,23 February 2017
"In July 2018, former Congresswoman Elizabeth Holtzman wrote a strongly-worded letter of resignation from the Homeland Security Advisory Council which went viral on social media.",True,https://www.snopes.com/fact-check/elizabeth-holtzman-homeland-security-letter/,Did Elizabeth Holtzman Send DHS Secretary Kirstjen Nielsen a Strongly-Worded Resignation?,Politics,Fact Check,24 July 2018
Cans of Bush's Baked Beans are being recalled because the cans may have defective side seams.,Outdated,https://www.snopes.com/fact-check/bushs-baked-beans-recall/,Are Bush’s Baked Beans Being Recalled?,Food,Fact Check,24 July 2018
A video shows actors creating the appearance of injuries through makeup to deceive the public about reports of atrocities.,Miscaptioned,https://www.snopes.com/fact-check/makeup-artists-atrocities/,Does This Video Show Injuries Created with Makeup to Fool the Public About Atrocities?,Fauxtography,Fact Check,24 July 2018
,,https://www.snopes.com/ap/2018/08/16/colombian-city-urges-break-sex-fight-heat-wave/,Colombian City Urges a Break From Sex to Fight Heat Wave,Odd News,Associated Press,16 August 2018
,,https://www.snopes.com/ap/2018/08/16/trump-wants-federal-suit-opioid-manufacturers/,Trump Wants Federal Suit Against Opioid Manufacturers,U.S. Politics,Associated Press,16 August 2018
Buzz Aldrin admitted in an exchange captured on video that he never went to the moon.,False,https://www.snopes.com/fact-check/buzz-aldrin-moon-admission/,Did Buzz Aldrin Admit That He Never Went to the Moon?,Viral Phenomena,Fact Check,27 July 2018
,,https://www.snopes.com/ap/2018/08/16/official-says-trumps-military-parade-cost-92m/,Official Says Trump’s Military Parade Would Cost About $92M,U.S. Politics,Associated Press,16 August 2018
,,https://www.snopes.com/ap/2018/08/16/bodies-pregnant-colorado-woman-2-daughters-likely-found/,"Bodies Of Pregnant Colorado Woman, 2 Daughters Likely Found",Crime,Associated Press,16 August 2018
,,https://www.snopes.com/ap/2018/08/16/suspect-says-smashing-trumps-star-right-just-act/,Suspect Says Smashing Trump’s Star Was ‘Right and Just Act’,U.S. Politics,Associated Press,16 August 2018
Coca-Cola issued a recall of Dasani water products after a clear parasite was found in bottles across the United States.,False,https://www.snopes.com/fact-check/dasani-recalled-clear-parasite/,Were Dasani Products Recalled Due to a ‘Clear Parasite’?,Junk News,Fact Check,5 April 2016
Posting a legal notice on your Facebook wall will protect you from having all your Facebook posts made public.,False,https://www.snopes.com/fact-check/facebook-posts-made-public/,Is Facebook Going to Make All Posts Public?,Computers,Fact Check,4 June 2012
"The federal holiday observed in the United States on the third Monday of February is officially designated as ""Presidents' Day.""",False,https://www.snopes.com/fact-check/presidents-day/,What Is Presidents Day?,Holidays,Fact Check,17 February 2003
A photograph shows a Starbucks with an welcome mat featuring a picture of President Trump on its floor.,False,https://www.snopes.com/fact-check/starbucks-trump-photo-floor/,Did Starbucks Place Trump’s Photo on the Floor So Every Customer Has to Step on It?,Fauxtography,Fact Check,19 February 2017
Senator John McCain and Rep. Maxine Waters fell for prank phone calls by Russian hackers.,Unproven,https://www.snopes.com/fact-check/mccain-waters-russian-pranksters/,Were John McCain and Maxine Waters Fooled by Russian Pranksters?,Fauxtography,Fact Check,19 February 2017
A video captures a woman named Acesha Bright committing murder.,False,https://www.snopes.com/fact-check/acesha-bright-murder/,Video Captures Acesha Bright Committing Murder?,Fauxtography,Fact Check,19 February 2017
President Lyndon B. Johnson sent a letter to the Smothers Brothers for making Americans laugh by mocking him on their show.,True,https://www.snopes.com/fact-check/lbj-smothers-brothers/,Did President Lyndon B. Johnson Applaud the Smothers Brothers for Mocking Him?,History,Fact Check,19 February 2017
"A photograph showing Magic Johnson with Jack Nicholson, Michael Jackson, Madonna, and several other celebrities walking into the NBA Playoffs.",False,https://www.snopes.com/fact-check/magic-johnson-celebrity-crew/,Magic Johnson’s Celebrity Crew Arrive at the NBA Playoffs?,Fauxtography,Fact Check,19 February 2017
A photograph shows an island that is shaped like a violin in Costa Rica.,False,https://www.snopes.com/fact-check/violin-island-in-costa-rica/,‘Violin Island’ in Costa Rica?,Fauxtography,Fact Check,19 February 2017
Ben Carson said that illegal immigrants who get caught voting should be stripped of citizenship.,Mostly True,https://www.snopes.com/fact-check/ben-carson-voter-fraud/,Did Ben Carson Say That Illegal Immigrants Caught Voting Should Lose Their U.S. Citizenship?,Politics,Fact Check,19 February 2017
U.S. President George Washington had wooden teeth.,False,https://www.snopes.com/fact-check/george-washington-wooden-teeth/,Did George Washington Have Wooden Teeth?,History,Fact Check,21 December 2016
,,https://www.snopes.com/ap/2018/08/17/us-newspapers-trump-not-enemies-people/,US Newspapers to Trump: We’re Not Enemies of the People,U.S. Politics,Associated Press,17 August 2018
,,https://www.snopes.com/ap/2018/08/19/woman-staples-wasnt-shoplifting-just-pregnant-twins/,"Woman at Staples: I Wasn’t Shoplifting, Just Pregnant with Twins",Crime,Associated Press,19 August 2018
A 2016 bill before the Kentucky legislature would have required men to get their wives' permission before obtaining a prescription for Viagra or other erectile dysfunction drug.,True,https://www.snopes.com/fact-check/kentucky-bill-wives-permission-viagra/,Kentucky Lawmaker Introduced Bill Requiring Men to Get Wives’ Permission to Take Viagra,Politics,Fact Check,
,,https://www.snopes.com/ap/2018/08/18/migrant-spouse-pregnant-woman-detained-way-hospital/,Migrant Spouse of Pregnant Woman Detained on Way to Hospital,U.S. Politics,Associated Press,18 August 2018
,,https://www.snopes.com/ap/2018/08/20/pope-sex-abuse-showed-no-care-little-ones/,Pope on Sex Abuse: “We Showed No Care for the Little Ones”,Religion,Associated Press,20 August 2018
,,https://www.snopes.com/ap/2018/08/20/germany-no-preparations-made-case-alien-landing/,Germany: No Preparations Made in Case of Alien Landing,Odd News,Associated Press,20 August 2018
'Family Matters' star Reginald VelJohnson died of a heart attack in February 2017.,False,https://www.snopes.com/fact-check/reginald-veljohnson-death-hoax/,Reginald VelJohnson Death Hoax,Uncategorized,Fact Check,16 February 2017
"During the Watergate scandal, President Nixon blamed all of the controversy on the illegality of the actions of leaker ""Deep Throat.""",False,https://www.snopes.com/fact-check/nixon-watergate-details-illegally-leaked/,Did President Nixon Say Watergate Details Were ‘Illegally’ Leaked by Deep Throat?,Politics,Fact Check,16 February 2017
A video shows federal troops in armored vehicles patrolling the streets of Chicago on President Trump's orders.,False,https://www.snopes.com/fact-check/trump-federal-troops-chicago/,"Did President Trump Send Federal Troops, Armored Vehicles to Chicago?",Fauxtography,Fact Check,16 February 2017
The state of California ignored structural issues with the Oroville dam and paid for programs to benefit undocumented people instead.,Mostly False,https://www.snopes.com/fact-check/california-divert-dam-repair-funds/,Did California Divert Dam Repair Funds to Programs for ‘Illegals’?,Uncategorized,Fact Check,16 February 2017
Rep. Jason Chaffetz is investigating a PBS show instead of President Donald Trump's alleged Russian connections,Unproven,https://www.snopes.com/fact-check/chaffetz-trump-probe/,Is Jason Chaffetz Avoiding a Trump Probe to Investigate a Children’s Show?,Uncategorized,Fact Check,
Children's iPad app 'Roblox' is dangerous and enables predators to easily target children without parental knowledge of the interactions.,Unproven,https://www.snopes.com/fact-check/roblox/,Does the iPad App ‘Roblox’ Dangerously Expose Children to Predators?,Crime,Fact Check,
Congress passed a law that makes it legal for mentally impaired persons to purchase guns.,Mixture,https://www.snopes.com/fact-check/congress-gun-legal-mental/,Did Congress Legalize Gun Purchases for People With Mental Impairments?,Politics,Fact Check,17 February 2017
"Former President Barack Obama is ""commanding"" an army of anti-Trump protesters from his home near the White House.",False,https://www.snopes.com/fact-check/obama-army-anti-trump-activists/,"Is Obama ‘Commanding’ an Army of 30,000 Anti-Trump Activists from His Home?",Uncategorized,Fact Check,17 February 2017
"President Donald Trump is billing Michelle Obama for buying yachts, furniture, and other items while she was First Lady.",False,https://www.snopes.com/fact-check/trump-michelle-obama-11-billion/,Is President Trump Billing Michelle Obama For $11 Billion?,Junk News,Fact Check,17 February 2017
A man was killed by an elephant he mistook for one he had aided years earlier.,False,https://www.snopes.com/fact-check/mumbo-jumbo/,Ungrateful Elephant Kills Man,Critter Country,Fact Check,9 August 2006
A bill introduced to the Tennessee General Assembly classifies children born from artificial insemination as illegitimate.,Mixture,https://www.snopes.com/fact-check/tennessee-bill-children-illegitimate/,Does A Proposed Tennessee Bill Classify Children Born from Artificial Insemination as “Illegitimate”?,Politics,Fact Check,17 February 2017
"A federal judge ruling in a defamation suit declared that CNN was ""fake news.""",Mostly False,https://www.snopes.com/fact-check/cnn-fake-news/,Did a Judge Rule That CNN Is ‘Fake News’?,Junk News,Fact Check,17 February 2017
,,https://www.snopes.com/ap/2018/08/20/restaurant-cites-worldwide-freakout-french-fries/,Restaurant Cites Worldwide Freakout Over Its French Fries,Odd News,Associated Press,20 August 2018
"John F. Kennedy, Jr. wrote in 1999 that Donald Trump would be ""would be an unstoppable force for ultimate justice.'",False,https://www.snopes.com/fact-check/jfk-jr-trump-unstoppable/,Did JFK Jr. Write in 1999 That Trump ‘Would Be an Unstoppable Force for Ultimate Justice’?,Politics,Fact Check,23 July 2018
,,https://www.snopes.com/ap/2018/08/20/baby-boom-arizona-hospital-16-pregnant-nurses/,Baby Boom at Arizona Hospital with 16 Pregnant Nurses,Odd News,Associated Press,20 August 2018
John F. Kennedy posed a speculative question about what would happen if God were black.,Misattributed,https://www.snopes.com/fact-check/kennedy-suppose-god-is-black/,Did John F. Kennedy Ask ‘Suppose God is Black?’,Politics,Fact Check,8 August 2018
,,https://www.snopes.com/ap/2018/08/29/florida-gop-candidate-fire-monkey-comment/,Florida GOP Candidate Under Fire for ‘Monkey This Up’ Comment,U.S. Politics,Associated Press,29 August 2018
,,https://www.snopes.com/ap/2018/08/29/cnn-stands-story-whether-trump-knew-russian-meeting/,CNN Stands by Story About Whether Trump Knew of Russian Meeting,U.S. Politics,Associated Press,29 August 2018
,,https://www.snopes.com/ap/2018/08/29/classmates-cant-find-time-capsule-buried-30-years-ago/,Classmates Can’t Find Time Capsule Buried 30 Years Ago,Odd News,Associated Press,29 August 2018
